"Class","kmer_0","kmer_1","kmer_2","kmer_3","kmer_4","kmer_5","kmer_6","kmer_7","kmer_8","kmer_9","kmer_10","kmer_11","kmer_12","kmer_13","kmer_14","kmer_15","kmer_16","kmer_17","kmer_18","kmer_19"
-1,0.06741573,0.02247191,0.04494382,0.12359551,0.02247191,0.05617978,0.01123596,0.06741573,0.06741573,0.13483146,0,0.03370787,0.02247191,0.06741573,0.03370787,0.05617978,0.04494382,0.05617978,0.03370787,0.03370787
-1,0.03208556,0,0.04278075,0.10160428,0.02673797,0.0802139,0.01069519,0.10160428,0.11229947,0.05882353,0.02673797,0.06951872,0.03208556,0.04812834,0.01604278,0.04812834,0.06951872,0.0802139,0.00534759,0.03743316
-1,0.04672897,0.02803738,0.05607477,0.03738318,0.05140187,0.04672897,0.00934579,0.09345794,0.07943925,0.11214953,0.01401869,0.07476636,0.03738318,0.06542056,0.03738318,0.04205607,0.06074766,0.07476636,0,0.03271028
-1,0.09052632,0,0.06105263,0.09263158,0.02526316,0.06947368,0.01894737,0.06736842,0.09473684,0.05578947,0.01684211,0.05684211,0.03578947,0.04526316,0.06,0.04947368,0.06210526,0.08631579,0.00210526,0.00947368
-1,0.05980861,0.01435407,0.06698565,0.06220096,0.0430622,0.03349282,0.01196172,0.07177033,0.09090909,0.12440191,0.01435407,0.07416268,0.03827751,0.04545455,0.04066986,0.06698565,0.04545455,0.05263158,0.00956938,0.03349282
-1,0.06493506,0.01623377,0.04545455,0.06493506,0.05194805,0.02597403,0.02597403,0.05844156,0.07142857,0.10714286,0.02922078,0.03246753,0.0487013,0.05194805,0.05519481,0.06493506,0.06818182,0.06818182,0.00974026,0.03896104
-1,0.07610619,0.00884956,0.05486726,0.11150442,0.05309735,0.05663717,0.01769912,0.06725664,0.10265487,0.09380531,0.02123894,0.05840708,0.03185841,0.01769912,0.03539823,0.04070796,0.03362832,0.06902655,0.01061947,0.03893805
-1,0.02846975,0,0.08007117,0.08896797,0.03024911,0.0658363,0.01957295,0.06049822,0.0747331,0.06761566,0.04270463,0.04982206,0.0569395,0.02491103,0.05871886,0.04982206,0.04092527,0.06049822,0.03024911,0.06939502
-1,0.04435484,0.00604839,0.05846774,0.09879032,0.05645161,0.04435484,0.02620968,0.07862903,0.09879032,0.09677419,0.02419355,0.0483871,0.04032258,0.03427419,0.0483871,0.04637097,0.05443548,0.05241935,0.00201613,0.04032258
-1,0.06666667,0.01111111,0.06666667,0.08333333,0.04444444,0.04444444,0.02222222,0.08888889,0.13333333,0.06111111,0.04444444,0.04444444,0.03333333,0.03888889,0.08333333,0.03333333,0.01111111,0.06666667,0,0.02222222
-1,0.08571429,0.00300752,0.07518797,0.06766917,0.04210526,0.06315789,0.02255639,0.05864662,0.06466165,0.08721805,0.03609023,0.02857143,0.04511278,0.03308271,0.03759398,0.05413534,0.0481203,0.08421053,0.01654135,0.04661654
-1,0.06803594,0.00385109,0.05391528,0.10654685,0.01412067,0.07188703,0.01925546,0.06546855,0.08087291,0.12066752,0.02567394,0.02824134,0.042362,0.03465982,0.06546855,0.042362,0.05519897,0.07060334,0.00385109,0.02695764
-1,0.08092486,0,0.08092486,0.06936416,0.06358382,0.0867052,0.00578035,0.07514451,0.09248555,0.13294798,0.01734104,0.00578035,0.04624277,0.00578035,0.04624277,0.04046243,0.04046243,0.07514451,0,0.03468208
-1,0.03428571,0.02285714,0.08571429,0.03428571,0.06857143,0.06285714,0.02285714,0.11428571,0.11428571,0.09142857,0.01714286,0.05142857,0.04571429,0.03428571,0.01714286,0.06285714,0.01142857,0.08,0.00571429,0.02285714
-1,0.10309278,0,0.09278351,0.06185567,0.02061856,0.06185567,0,0.08247423,0.09278351,0.09278351,0.03092784,0.02061856,0.01030928,0.04123711,0.02061856,0.05154639,0.07216495,0.12371134,0.01030928,0.01030928
-1,0.07272727,0.00363636,0.06363636,0.04909091,0.03454545,0.03636364,0.02363636,0.08727273,0.08727273,0.10727273,0.01636364,0.1,0.01818182,0.04909091,0.02727273,0.04181818,0.05636364,0.04727273,0.01090909,0.06727273
-1,0.04225352,0.00938967,0.05868545,0.07746479,0.03521127,0.04225352,0.01173709,0.07981221,0.10328638,0.11502347,0.02347418,0.06807512,0.02816901,0.02112676,0.03755869,0.1056338,0.06338028,0.03521127,0.00704225,0.03521127
-1,0.07017544,0.01096491,0.04166667,0.06140351,0.08114035,0.03947368,0.01535088,0.07236842,0.09429825,0.10526316,0.01754386,0.06578947,0.03070175,0.0504386,0.03289474,0.07236842,0.05482456,0.0504386,0.01096491,0.02192982
-1,0.05769231,0,0.04807692,0.15384615,0.03846154,0.03846154,0.01923077,0.06730769,0.08653846,0.06730769,0.02884615,0.04807692,0.05769231,0.01923077,0.03846154,0.05769231,0.04807692,0.06730769,0.02884615,0.02884615
-1,0.07849462,0.00537634,0.06129032,0.09032258,0.04516129,0.06021505,0.01935484,0.05806452,0.05698925,0.08064516,0.0172043,0.03655914,0.04086022,0.03655914,0.04516129,0.05913978,0.06021505,0.08387097,0.02473118,0.03978495
-1,0.11340206,0,0.06627393,0.08689249,0.05154639,0.05301915,0.01767305,0.04270987,0.0544919,0.11192931,0.02503682,0.04270987,0.02945508,0.03829161,0.04565538,0.05596465,0.05596465,0.08394698,0.00441826,0.02061856
-1,0.04658385,0.00621118,0.05590062,0.11645963,0.04968944,0.07142857,0.03416149,0.08385093,0.08540373,0.09161491,0.02950311,0.02795031,0.04192547,0.02329193,0.05590062,0.04037267,0.03726708,0.04658385,0.01242236,0.04347826
-1,0.03571429,0.00238095,0.05238095,0.07619048,0.05238095,0.0547619,0.01428571,0.09047619,0.09761905,0.14285714,0.01666667,0.05952381,0.03095238,0.03809524,0.0452381,0.05952381,0.04285714,0.03571429,0.00714286,0.0452381
-1,0.07386364,0.00568182,0.05681818,0.05113636,0.01704545,0.06534091,0.02272727,0.09659091,0.06818182,0.07954545,0.03977273,0.04261364,0.05113636,0.04261364,0.04545455,0.08522727,0.05397727,0.08806818,0,0.01420455
-1,0.15909091,0,0.03409091,0.07954545,0.02272727,0.07954545,0.01136364,0.07954545,0.09090909,0.07954545,0.04545455,0.03409091,0.02272727,0.02272727,0.01136364,0.06818182,0.09090909,0.05681818,0,0.01136364
-1,0.11437908,0.0130719,0.05555556,0.11437908,0.02287582,0.05882353,0.00653595,0.06535948,0.10784314,0.08496732,0.01960784,0.05555556,0.00653595,0.02941176,0.03921569,0.06862745,0.03267974,0.08169935,0.00326797,0.01960784
-1,0.06849315,0,0.0739726,0.10410959,0.02739726,0.07671233,0.01643836,0.04657534,0.04383562,0.09041096,0.05753425,0.04931507,0.01917808,0.05479452,0.05753425,0.06027397,0.04109589,0.06027397,0.01369863,0.03835616
-1,0.03669725,0.00688073,0.0733945,0.05504587,0.03669725,0.0412844,0.03211009,0.10779817,0.10321101,0.11238532,0.02522936,0.11009174,0.01834862,0.03440367,0.01834862,0.03440367,0.02981651,0.04816514,0.01605505,0.05963303
-1,0.06666667,0.00769231,0.05128205,0.08461538,0.05641026,0.09487179,0.03846154,0.05897436,0.05641026,0.08205128,0.02051282,0.04102564,0.04615385,0.02051282,0.03589744,0.06923077,0.05641026,0.06666667,0.00769231,0.03846154
-1,0.06339468,0.00204499,0.06339468,0.11042945,0.05112474,0.06339468,0.02658487,0.06748466,0.06748466,0.09815951,0.02658487,0.03885481,0.03680982,0.04907975,0.05725971,0.03680982,0.04703476,0.03885481,0.01431493,0.0408998
-1,0.06112853,0.00783699,0.05956113,0.09561129,0.04702194,0.07053292,0.03605016,0.06269592,0.06583072,0.09404389,0.02664577,0.03134796,0.03448276,0.05485893,0.06269592,0.05172414,0.02507837,0.06739812,0.00783699,0.03761755
-1,0.05594406,0.01165501,0.06759907,0.09090909,0.04662005,0.07925408,0.02097902,0.04895105,0.06526807,0.08624709,0.03962704,0.03962704,0.03729604,0.05128205,0.05594406,0.05361305,0.04895105,0.05827506,0.002331,0.03962704
-1,0.09717868,0.00626959,0.05329154,0.09090909,0.01567398,0.10344828,0.01567398,0.07210031,0.06896552,0.09090909,0.01567398,0.06583072,0.04075235,0.02194357,0.01880878,0.06583072,0.04388715,0.07836991,0.00626959,0.02821317
-1,0.04842615,0.00726392,0.07021792,0.07021792,0.0653753,0.04600484,0.02179177,0.07021792,0.0653753,0.09927361,0.02663438,0.05569007,0.02663438,0.03631961,0.03874092,0.07990315,0.06053269,0.05084746,0.00484262,0.05569007
-1,0.05851064,0.00531915,0.03723404,0.09574468,0.03723404,0.07446809,0.00531915,0.08510638,0.07978723,0.05319149,0.03191489,0.05319149,0.0212766,0.05851064,0.03191489,0.06914894,0.05851064,0.08510638,0.01595745,0.04255319
-1,0.05714286,0.00496894,0.06708075,0.05590062,0.05341615,0.03975155,0.02608696,0.07826087,0.08198758,0.10310559,0.01987578,0.09192547,0.03602484,0.04968944,0.02857143,0.0447205,0.03850932,0.04720497,0.02236025,0.05341615
-1,0.09090909,0,0.06909091,0.08,0.03636364,0.05454545,0.01818182,0.06181818,0.06181818,0.08727273,0.01454545,0.04727273,0.04363636,0.02909091,0.05454545,0.06181818,0.08727273,0.04363636,0.02545455,0.03272727
-1,0.09574468,0.00531915,0.06028369,0.09929078,0.03191489,0.06737589,0.02836879,0.06205674,0.05851064,0.08333333,0.02836879,0.03014184,0.03368794,0.04609929,0.05673759,0.05141844,0.04078014,0.07624113,0.00531915,0.03900709
-1,0.05633803,0.01877934,0.07042254,0.05633803,0.02347418,0.05164319,0.02816901,0.09389671,0.09389671,0.11267606,0.01408451,0.07981221,0.04225352,0.04694836,0.03755869,0.04225352,0.04225352,0.03755869,0.00469484,0.04694836
-1,0.03735144,0.00339559,0.05602716,0.08998302,0.05602716,0.05093379,0.02037351,0.09677419,0.10356537,0.10016978,0.0237691,0.05602716,0.03056027,0.03904924,0.04074703,0.06112054,0.04244482,0.03565365,0.00679117,0.04923599
-1,0.10144928,0.02898551,0.11594203,0.08695652,0.01449275,0.07246377,0.02898551,0.02898551,0.08695652,0.04347826,0.02898551,0.01449275,0,0.05797101,0,0.07246377,0.02898551,0.17391304,0,0.01449275
-1,0.15909091,0,0.05681818,0.03409091,0.02272727,0.05681818,0.01136364,0.14772727,0.09090909,0.04545455,0.04545455,0.05681818,0.01136364,0.06818182,0.01136364,0.06818182,0.07954545,0.03409091,0,0
-1,0.05306122,0.0122449,0.04897959,0.07959184,0.06734694,0.03877551,0.02653061,0.07346939,0.09183673,0.1122449,0.02040816,0.05714286,0.03265306,0.05714286,0.03877551,0.04693878,0.05918367,0.05714286,0.00408163,0.02244898
-1,0.02505219,0.01461378,0.07724426,0.11273486,0.04384134,0.05427975,0.01878914,0.1085595,0.08350731,0.07933194,0.02087683,0.06889353,0.02296451,0.01670146,0.03757829,0.03757829,0.05219207,0.03340292,0.00626305,0.08559499
-1,0.08486239,0.00229358,0.05963303,0.0940367,0.04357798,0.07798165,0.02178899,0.06077982,0.06995413,0.08944954,0.02178899,0.04013761,0.03440367,0.03784404,0.03669725,0.05504587,0.05504587,0.08142202,0.00917431,0.02408257
-1,0.04292929,0.01136364,0.06565657,0.09848485,0.0239899,0.06186869,0.01388889,0.09469697,0.08838384,0.08333333,0.02272727,0.06439394,0.03535354,0.01767677,0.04166667,0.05681818,0.0530303,0.09343434,0.00378788,0.02651515
-1,0.01388889,0,0.06944444,0.05555556,0.01388889,0.05555556,0.05555556,0.13888889,0.13888889,0.08333333,0.05555556,0.02777778,0.02777778,0.01388889,0.05555556,0.08333333,0.02777778,0.05555556,0,0.02777778
-1,0.05916031,0.0019084,0.0610687,0.09351145,0.0610687,0.07442748,0.01335878,0.0629771,0.0629771,0.07633588,0.03435115,0.04389313,0.04007634,0.04961832,0.04961832,0.04961832,0.05534351,0.06679389,0.00763359,0.03625954
-1,0.07920792,0.00424328,0.06082037,0.12305516,0.02545969,0.06223479,0.01131542,0.08486563,0.11598303,0.07072136,0.02545969,0.04101839,0.03394625,0.02687412,0.04243281,0.03536068,0.04243281,0.09759547,0.00141443,0.0155587
-1,0.04660194,0.00776699,0.08543689,0.09902913,0.04271845,0.05631068,0.01747573,0.06990291,0.10291262,0.08349515,0.0368932,0.03300971,0.03883495,0.02718447,0.05436893,0.03106796,0.06601942,0.05825243,0.00194175,0.0407767
