"Class","kmer_0","kmer_1","kmer_2","kmer_3","kmer_4","kmer_5","kmer_6","kmer_7","kmer_8","kmer_9","kmer_10","kmer_11","kmer_12","kmer_13","kmer_14","kmer_15","kmer_16","kmer_17","kmer_18","kmer_19"
-1,0.05319149,0.00531915,0.05319149,0.09574468,0.03723404,0.05851064,0.00531915,0.08510638,0.10638298,0.07978723,0.02659574,0.06382979,0.01595745,0.03191489,0.03191489,0.05319149,0.05851064,0.10106383,0.00531915,0.03191489
-1,0.0802005,0.00250627,0.05639098,0.07769424,0.02756892,0.07894737,0.02005013,0.06766917,0.07518797,0.05639098,0.02380952,0.09273183,0.03508772,0.06265664,0.05639098,0.03634085,0.06015038,0.07769424,0.00125313,0.0112782
-1,0.05714286,0.01428571,0.05142857,0.1,0.04285714,0.07714286,0.02,0.06285714,0.06857143,0.08857143,0.04285714,0.03142857,0.04285714,0.03714286,0.04571429,0.05428571,0.08571429,0.04857143,0.00285714,0.02571429
-1,0.05734767,0.00358423,0.06810036,0.06451613,0.05734767,0.0609319,0.01433692,0.07885305,0.07885305,0.08243728,0.02508961,0.06451613,0.03942652,0.0609319,0.03584229,0.02867384,0.05017921,0.05376344,0.02150538,0.05376344
-1,0.08552632,0,0.07236842,0.08717105,0.03125,0.07565789,0.01809211,0.04276316,0.0625,0.09375,0.01809211,0.03947368,0.03618421,0.04276316,0.04605263,0.04769737,0.07236842,0.09046053,0.00493421,0.03289474
-1,0.03275862,0.00862069,0.05862069,0.06896552,0.04310345,0.04310345,0.03275862,0.1,0.08275862,0.10689655,0.02068966,0.07241379,0.03793103,0.04827586,0.04137931,0.04827586,0.05172414,0.04655172,0.01034483,0.04482759
-1,0.10144928,0.02898551,0.11594203,0.08695652,0.01449275,0.07246377,0.02898551,0.02898551,0.08695652,0.04347826,0.02898551,0.01449275,0,0.05797101,0,0.07246377,0.02898551,0.17391304,0,0.01449275
-1,0.07451923,0.00961538,0.05288462,0.05288462,0.05048077,0.07451923,0.00961538,0.07451923,0.11298077,0.11538462,0.01923077,0.05769231,0.01682692,0.04567308,0.01201923,0.07932692,0.04567308,0.07692308,0.00480769,0.01442308
-1,0.07509158,0.00549451,0.07326007,0.10622711,0.04212454,0.05311355,0.02014652,0.06043956,0.0970696,0.06959707,0.03296703,0.03479853,0.04578755,0.01831502,0.04761905,0.05128205,0.04212454,0.05677656,0.00915751,0.05860806
-1,0.05383023,0.00621118,0.05797101,0.08488613,0.05590062,0.03312629,0.01449275,0.09109731,0.07867495,0.10766046,0.02070393,0.07453416,0.02691511,0.05797101,0.04554865,0.05383023,0.03726708,0.05383023,0.00621118,0.03933747
-1,0.04699739,0.02349869,0.05221932,0.04960836,0.04699739,0.07049608,0.02349869,0.07571802,0.06788512,0.09921671,0.01044386,0.07049608,0.03133159,0.04699739,0.02610966,0.07832898,0.04960836,0.08355091,0.01305483,0.03394256
-1,0.06405694,0.01067616,0.04448399,0.12633452,0.06405694,0.06049822,0.01957295,0.05338078,0.08540925,0.09430605,0.01779359,0.0480427,0.03024911,0.03202847,0.03024911,0.0480427,0.04270463,0.07651246,0.01245552,0.03914591
-1,0.06526807,0.004662,0.06993007,0.07925408,0.05128205,0.06060606,0.01631702,0.05827506,0.07459207,0.09090909,0.02097902,0.03729604,0.03729604,0.04662005,0.05827506,0.05361305,0.05361305,0.07459207,0.002331,0.04428904
-1,0.05306122,0.0122449,0.04897959,0.07959184,0.06734694,0.03877551,0.02653061,0.07346939,0.09183673,0.1122449,0.02040816,0.05714286,0.03265306,0.05714286,0.03877551,0.04693878,0.05918367,0.05714286,0.00408163,0.02244898
-1,0.10309278,0,0.09278351,0.06185567,0.02061856,0.06185567,0,0.08247423,0.09278351,0.09278351,0.03092784,0.02061856,0.01030928,0.04123711,0.02061856,0.05154639,0.07216495,0.12371134,0.01030928,0.01030928
-1,0.03203661,0.01029748,0.06292906,0.06292906,0.05491991,0.02974828,0.02059497,0.09839817,0.10297483,0.11212815,0.02059497,0.09038902,0.02860412,0.03318078,0.02745995,0.04347826,0.05606407,0.04462243,0.0228833,0.04576659
-1,0.06703911,0,0.07541899,0.12569832,0.01396648,0.06145251,0.01955307,0.06145251,0.08100559,0.08379888,0.02234637,0.03910615,0.02234637,0.04748603,0.05307263,0.0726257,0.05307263,0.06424581,0,0.03631285
-1,0.07142857,0.00952381,0.0547619,0.09047619,0.0452381,0.04047619,0.01666667,0.06190476,0.11428571,0.1,0.01666667,0.05,0.03333333,0.03809524,0.04761905,0.05952381,0.04761905,0.04285714,0.0047619,0.0547619
-1,0.14540816,0.01020408,0.05357143,0.06377551,0.0255102,0.10459184,0.01020408,0.07397959,0.08673469,0.07142857,0.02806122,0.04336735,0.03316327,0.0255102,0.03061224,0.04591837,0.04081633,0.07908163,0.01020408,0.01785714
-1,0.07255521,0.00630915,0.05047319,0.10094637,0.04731861,0.0851735,0.02208202,0.04731861,0.06309148,0.09463722,0.01892744,0.03785489,0.03785489,0.05362776,0.04416404,0.04731861,0.04100946,0.05993691,0.01892744,0.05047319
-1,0.04435484,0.00604839,0.05846774,0.09879032,0.05645161,0.04435484,0.02620968,0.07862903,0.09879032,0.09677419,0.02419355,0.0483871,0.04032258,0.03427419,0.0483871,0.04637097,0.05443548,0.05241935,0.00201613,0.04032258
-1,0.04672897,0.02803738,0.05607477,0.03738318,0.05140187,0.04672897,0.00934579,0.09345794,0.07943925,0.11214953,0.01401869,0.07476636,0.03738318,0.06542056,0.03738318,0.04205607,0.06074766,0.07476636,0,0.03271028
-1,0.07303371,0,0.07865169,0.03932584,0.04494382,0.03932584,0.00561798,0.09550562,0.11235955,0.11797753,0.02247191,0.03370787,0.05617978,0.03370787,0.02808989,0.06179775,0.04494382,0.07865169,0,0.03370787
-1,0.08092486,0,0.08092486,0.06936416,0.06358382,0.0867052,0.00578035,0.07514451,0.09248555,0.13294798,0.01734104,0.00578035,0.04624277,0.00578035,0.04624277,0.04046243,0.04046243,0.07514451,0,0.03468208
-1,0.03519062,0.01173021,0.07624633,0.07917889,0.06158358,0.03812317,0.02346041,0.1026393,0.12903226,0.08504399,0.02052786,0.07331378,0.02052786,0.02639296,0.03519062,0.06158358,0.02932551,0.04692082,0.00879765,0.03519062
-1,0.03735144,0.00339559,0.05602716,0.08998302,0.05602716,0.05093379,0.02037351,0.09677419,0.10356537,0.10016978,0.0237691,0.05602716,0.03056027,0.03904924,0.04074703,0.06112054,0.04244482,0.03565365,0.00679117,0.04923599
-1,0.07836991,0.01567398,0.09717868,0.04702194,0.03761755,0.0846395,0.02194357,0.06269592,0.0815047,0.06896552,0.02507837,0.02821317,0.04702194,0.02821317,0.03448276,0.03448276,0.05642633,0.0846395,0.01880878,0.04702194
-1,0.08153078,0,0.05823627,0.09816972,0.05657238,0.03993344,0.03660566,0.03494176,0.05657238,0.1014975,0.01996672,0.05657238,0.01830283,0.04492512,0.03327787,0.06156406,0.06322795,0.06156406,0.00831947,0.06821963
-1,0.06993007,0.00524476,0.05944056,0.05244755,0.04895105,0.05594406,0.01048951,0.08216783,0.1013986,0.10664336,0.03146853,0.05769231,0.02447552,0.05244755,0.02622378,0.05769231,0.05769231,0.06643357,0.00524476,0.02797203
-1,0.06398104,0.00236967,0.05924171,0.08767773,0.04739336,0.07345972,0.01184834,0.06872038,0.07819905,0.10189573,0.01421801,0.04976303,0.02369668,0.04739336,0.04739336,0.06635071,0.05924171,0.04976303,0.01184834,0.03554502
-1,0.06666667,0.00222222,0.05111111,0.10888889,0.06444444,0.07333333,0.03111111,0.07555556,0.06,0.06888889,0.02222222,0.03111111,0.04444444,0.03333333,0.04222222,0.05111111,0.06444444,0.04888889,0.01111111,0.04888889
-1,0.07386364,0.00426136,0.05681818,0.109375,0.03267045,0.08380682,0.015625,0.08238636,0.07528409,0.08238636,0.02556818,0.02556818,0.03551136,0.03977273,0.05113636,0.05965909,0.04545455,0.08806818,0.00142045,0.01136364
-1,0.05882353,0.00705882,0.06352941,0.10588235,0.04,0.06588235,0.02117647,0.06823529,0.11058824,0.09647059,0.01882353,0.04705882,0.03764706,0.02352941,0.04470588,0.05411765,0.03294118,0.05411765,0.00941176,0.04
-1,0.06079027,0.01215805,0.0668693,0.07598784,0.02735562,0.07294833,0.00911854,0.08510638,0.06079027,0.07598784,0.03951368,0.04255319,0.03647416,0.03039514,0.03039514,0.06079027,0.07598784,0.08510638,0.00607903,0.04559271
-1,0.04098361,0.0102459,0.06557377,0.0942623,0.04303279,0.06557377,0.03278689,0.07991803,0.09016393,0.10040984,0.02254098,0.05532787,0.04303279,0.01639344,0.03483607,0.05532787,0.04918033,0.04098361,0.0102459,0.04918033
-1,0.07048458,0.00440529,0.05286344,0.08810573,0.06167401,0.05726872,0.02422907,0.05726872,0.07268722,0.10132159,0.02863436,0.05947137,0.02643172,0.06167401,0.04185022,0.04185022,0.03964758,0.06387665,0.01101322,0.03524229
-1,0.13333333,0.00952381,0.04761905,0.1047619,0.01904762,0.07619048,0.04761905,0.04761905,0.05714286,0.12380952,0.05714286,0.01904762,0.00952381,0.01904762,0.03809524,0.06666667,0.04761905,0.04761905,0,0.02857143
-1,0.05335366,0,0.06554878,0.08231707,0.03810976,0.05487805,0.02134146,0.0777439,0.08384146,0.08993902,0.02896341,0.05030488,0.05182927,0.03506098,0.03506098,0.05792683,0.0472561,0.06554878,0.01371951,0.0472561
-1,0.05210421,0.00200401,0.0741483,0.09218437,0.0501002,0.06412826,0.02004008,0.08416834,0.07214429,0.09619238,0.03206413,0.04809619,0.03807615,0.02004008,0.07014028,0.03006012,0.0501002,0.06412826,0.00400802,0.03607214
-1,0.07026477,0.00407332,0.04989817,0.08553971,0.03767821,0.05193483,0.01425662,0.06720978,0.08757637,0.13034623,0.01527495,0.06313646,0.01832994,0.06619145,0.03564155,0.06211813,0.05498982,0.05397149,0.00407332,0.02749491
-1,0.06275304,0,0.06477733,0.1194332,0.05870445,0.07894737,0.03643725,0.05668016,0.07489879,0.08502024,0.03846154,0.03441296,0.03036437,0.02024291,0.05668016,0.02834008,0.06072874,0.05870445,0.00202429,0.03238866
-1,0.04201681,0,0.03361345,0.14285714,0.07563025,0.03361345,0.00840336,0.03361345,0.09243697,0.05042017,0.02521008,0.04201681,0.02521008,0.10084034,0.03361345,0.06722689,0.05042017,0.09243697,0.00840336,0.04201681
-1,0.02790698,0.00697674,0.04651163,0.10465116,0.04418605,0.07209302,0,0.1,0.10232558,0.10232558,0.02325581,0.06744186,0.02093023,0.03023256,0.03488372,0.05116279,0.04418605,0.06976744,0,0.05116279
-1,0.04276986,0.00203666,0.0509165,0.11405295,0.05498982,0.0509165,0.01832994,0.10183299,0.09979633,0.10794297,0.0203666,0.0509165,0.02851324,0.02647658,0.04684318,0.04276986,0.05906314,0.04684318,0.00203666,0.03258656
-1,0.05704698,0.00671141,0.04697987,0.10738255,0.03691275,0.03020134,0.01342282,0.10738255,0.13422819,0.08724832,0.01677852,0.0704698,0.01006711,0.05704698,0.03020134,0.04362416,0.05033557,0.07718121,0.00671141,0.01006711
-1,0.04735376,0.00278552,0.04735376,0.11977716,0.02228412,0.05292479,0.01949861,0.07799443,0.10306407,0.08913649,0.03064067,0.06406685,0.02506964,0.02506964,0.04735376,0.07520891,0.04735376,0.06406685,0.00557103,0.03342618
-1,0.05027933,0.01489758,0.05772812,0.04655493,0.06517691,0.02979516,0.02048417,0.08566108,0.09124767,0.12104283,0.01675978,0.08007449,0.01489758,0.05027933,0.02793296,0.0707635,0.04655493,0.05400372,0.01303538,0.04283054
-1,0.14285714,0.00892857,0.01785714,0.04464286,0.01785714,0.125,0,0.08035714,0.03571429,0.07142857,0.04464286,0.03571429,0.03571429,0.01785714,0.09821429,0.0625,0.0625,0.08928571,0.00892857,0
-1,0.06557377,0.00252207,0.04665826,0.06179067,0.05800757,0.0554855,0.02522068,0.05296343,0.07944515,0.10592686,0.02017654,0.06052963,0.04665826,0.05422446,0.03152585,0.03783102,0.06935687,0.06431274,0.02269861,0.03909206
